session_number,session_date,session_start_time,session_end_time,market_ticker,starting_balance,ending_balance,session_pnl,session_pnl_percent,trade_number,side,buy_time,buy_price,buy_quantity,buy_cost,buy_order_id,sold,sell_time,sell_price,sell_quantity,sell_proceeds,sell_order_id,exit_type,trade_pnl,trade_pnl_percent,hold_duration_seconds,outcome,emergency_exit,emergency_exit_time,emergency_exit_price,boundary_difference,market_outcome
63,2026-06-05,2026-06-05 07:31:08,2026-06-05 07:44:55,KXETH15M-26JUN050745-45,40.77,40.834,0.06400000000000006,0.15697817022320346,1,NO,2026-06-05 07:42:56,0.996,16,15.936,4786f3b8-0a79-4b6f-bb82-6081adbca958,True,2026-06-05 07:44:55,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,119,WIN,False,,,,NO
65,2026-06-05,2026-06-05 08:01:03,2026-06-05 08:14:56,KXETH15M-26JUN050815-15,40.95,41.014,0.06400000000000006,0.15628815628815643,1,NO,2026-06-05 08:14:10,0.996,16,15.936,1fa4c7cb-56be-428a-9638-a62ee8561e84,True,2026-06-05 08:14:56,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,46,WIN,False,,,,NO
66,2026-06-05,2026-06-05 08:16:08,2026-06-05 08:29:57,KXETH15M-26JUN050830-30,41.02,41.024,0.003999999999997783,0.009751340809355882,1,YES,2026-06-05 08:29:07,0.996,1,0.996,dce76d6f-e3ae-4b5f-9130-4fa7991bb4c7,True,2026-06-05 08:29:57,1.0,1,1.0,,SETTLEMENT,0.0040000000000000036,0.40160642570281163,50,WIN,False,,,,YES
67,2026-06-05,2026-06-05 08:31:08,2026-06-05 08:44:58,KXETH15M-26JUN050845-45,41.07,41.134,0.06400000000000006,0.15583150718285868,1,NO,2026-06-05 08:43:51,0.996,16,15.936,151a4a50-f97f-461f-bc0b-8150620863b1,True,2026-06-05 08:44:58,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,67,WIN,False,,,,NO
69,2026-06-05,2026-06-05 09:01:02,2026-06-05 09:14:55,KXETH15M-26JUN050915-15,41.19,41.254,0.06400000000000006,0.15537751881524656,1,YES,2026-06-05 09:13:22,0.996,16,15.936,698b06c3-0355-4f3d-97ca-5048660cfb47,True,2026-06-05 09:14:55,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,93,WIN,False,,,,YES
70,2026-06-05,2026-06-05 09:16:13,2026-06-05 09:29:55,KXETH15M-26JUN050930-30,41.32,41.384,0.06400000000000006,0.154888673765731,1,NO,2026-06-05 09:29:23,0.996,16,15.936,edfc9929-f5cd-49d2-9c72-4089957db489,True,2026-06-05 09:29:55,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,32,WIN,False,,,,NO
71,2026-06-05,2026-06-05 09:31:02,2026-06-05 09:44:56,KXETH15M-26JUN050945-45,41.45,41.514,0.06400000000000006,0.1544028950542824,1,NO,2026-06-05 09:43:20,0.996,16,15.936,0a107379-7514-417f-bfd8-825cc399f172,True,2026-06-05 09:44:56,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,96,WIN,False,,,,NO
73,2026-06-05,2026-06-05 10:01:03,2026-06-05 10:14:55,KXETH15M-26JUN051015-15,41.57,41.61,0.03999999999999915,0.09622323791195368,1,NO,2026-06-05 10:14:07,0.9960000000000001,10,9.96,5ec662f9-7939-4c3f-a3c5-76b86ce12eb3,True,2026-06-05 10:14:55,1.0,10,10.0,,SETTLEMENT,0.039999999999998925,0.4016064257028005,48,WIN,False,,,,NO
74,2026-06-05,2026-06-05 10:16:08,2026-06-05 10:29:59,KXETH15M-26JUN051030-30,41.67,41.75,0.0799999999999983,0.1919846412286976,1,NO,2026-06-05 10:26:52,0.995,16,15.92,634c615f-1907-412e-873a-2afe9a9f3b44,True,2026-06-05 10:29:59,1.0,16,16.0,,SETTLEMENT,0.08000000000000007,0.5025125628140708,187,WIN,False,,,,NO
127,2026-06-05,2026-06-05 11:16:02,2026-06-05 11:29:55,KXETH15M-26JUN051130-30,41.88,41.944,0.06400000000000006,0.15281757402101254,1,YES,2026-06-05 11:26:29,0.996,16,15.936,992e8140-36d0-459d-b464-1f68415062e8,True,2026-06-05 11:29:55,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,206,WIN,False,,,,YES
128,2026-06-05,2026-06-05 11:31:07,2026-06-05 11:44:55,KXETH15M-26JUN051145-45,42.01,42.074,0.06400000000000006,0.15234467983813393,1,NO,2026-06-05 11:40:06,0.996,16,15.936,d141e543-1fe9-4e3c-977e-9c85a5d46c31,True,2026-06-05 11:44:55,1.0,16,16.0,,SETTLEMENT,0.06400000000000006,0.40160642570281163,289,WIN,False,,,,NO
2,2026-06-05,2026-06-05 12:01:03,2026-06-05 12:14:01,KXETH15M-26JUN051215-15,42.18,31.684,-10.495999999999999,-24.88383119962067,1,NO,2026-06-05 12:12:07,0.996,16,15.936,f38d5be7-d35b-4e3c-bc1a-7a15ec8bf841,True,2026-06-05 12:14:01,0.34,16,5.44,a2e42423-aae9-4b63-b76b-c2689a28dba6,MANUAL_STOP_LOSS,-10.495999999999999,-65.86345381526102,114,LOSS,False,,,,
1,2026-06-05,2026-06-05 12:17:49,2026-06-05 12:29:57,KXETH15M-26JUN051230-30,31.48,31.504,0.02400000000000091,0.07623888182973605,1,YES,2026-06-05 12:29:25,0.9979999999999999,12,11.975999999999999,7a50238d-0a5d-41f3-a065-3336dc7be628,True,2026-06-05 12:29:57,1.0,12,12.0,,SETTLEMENT,0.024000000000001354,0.20040080160321772,32,WIN,False,,,,YES
2,2026-06-05,2026-06-05 12:31:08,2026-06-05 12:44:56,KXETH15M-26JUN051245-45,25.5,25.52,0.019999999999999574,0.07843137254901794,1,NO,2026-06-05 12:43:08,0.998,10,9.98,c0f51cf0-7e70-49c0-8e8b-b423a785db4d,True,2026-06-05 12:44:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,108,WIN,False,,,,NO
4,2026-06-05,2026-06-05 13:01:02,2026-06-05 13:14:55,KXETH15M-26JUN051315-15,25.56,25.58,0.019999999999999574,0.07824726134585122,1,NO,2026-06-05 13:13:06,0.998,10,9.98,be15654e-3e97-45a1-9771-b456cd69fcd4,True,2026-06-05 13:14:55,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,109,WIN,False,,,,NO
5,2026-06-05,2026-06-05 13:16:13,2026-06-05 13:29:57,KXETH15M-26JUN051330-30,25.59,25.619999999999997,0.029999999999997584,0.11723329425555915,1,NO,2026-06-05 13:27:59,0.9970000000000001,10,9.97,ce024f2b-176e-483e-aee6-d69565a34ecd,True,2026-06-05 13:29:57,1.0,10,10.0,,SETTLEMENT,0.029999999999998916,0.3009027081243622,118,WIN,False,,,,NO
6,2026-06-05,2026-06-05 13:31:08,2026-06-05 13:44:57,KXETH15M-26JUN051345-45,25.64,25.66,0.019999999999999574,0.07800312012480333,1,YES,2026-06-05 13:42:50,0.998,10,9.98,c23544b2-cb56-423a-bfab-eaa729163aac,True,2026-06-05 13:44:57,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,127,WIN,False,,,,YES
7,2026-06-05,2026-06-05 13:46:08,2026-06-05 13:59:58,KXETH15M-26JUN051400-00,25.68,25.71,0.030000000000001137,0.1168224299065465,1,NO,2026-06-05 13:59:06,0.9970000000000001,10,9.97,cb911e98-3f58-4e36-931b-937f162cb974,True,2026-06-05 13:59:58,1.0,10,10.0,,SETTLEMENT,0.029999999999998916,0.3009027081243622,52,WIN,False,,,,NO
8,2026-06-05,2026-06-05 14:01:09,2026-06-05 14:14:56,KXETH15M-26JUN051415-15,25.73,25.75,0.019999999999999574,0.07773027594247793,1,NO,2026-06-05 14:14:21,0.998,10,9.98,d30fdffd-749d-4774-b22f-fa92280bbaf9,True,2026-06-05 14:14:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,35,WIN,False,,,,NO
10,2026-06-05,2026-06-05 14:31:06,2026-06-05 14:44:59,KXETH15M-26JUN051445-45,25.78,25.8,0.019999999999999574,0.0775795190069805,1,NO,2026-06-05 14:44:02,0.998,10,9.98,480b8655-7889-417a-86fd-e5e144033be2,True,2026-06-05 14:44:59,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,57,WIN,False,,,,NO
11,2026-06-05,2026-06-05 14:46:08,2026-06-05 14:59:56,KXETH15M-26JUN051500-00,25.83,25.849999999999998,0.019999999999999574,0.077429345722027,1,NO,2026-06-05 14:58:40,0.998,10,9.98,bd1c9aa9-736a-4586-93d1-0c9aff4f598b,True,2026-06-05 14:59:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,76,WIN,False,,,,NO
12,2026-06-05,2026-06-05 15:01:09,2026-06-05 15:14:59,KXETH15M-26JUN051515-15,25.86,25.88,0.019999999999999574,0.07733952049497128,1,NO,2026-06-05 15:14:27,0.998,10,9.98,6380eb79-d4e4-4fda-bed4-53ef820e34f8,True,2026-06-05 15:14:59,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,32,WIN,False,,,,NO
13,2026-06-05,2026-06-05 15:16:08,2026-06-05 15:29:56,KXETH15M-26JUN051530-30,25.88,25.9,0.019999999999999574,0.07727975270478969,1,YES,2026-06-05 15:28:11,0.998,10,9.98,21e36648-0beb-4e86-a9d8-523443f28bea,True,2026-06-05 15:29:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,105,WIN,False,,,,YES
14,2026-06-05,2026-06-05 15:31:13,2026-06-05 15:44:58,KXETH15M-26JUN051545-45,25.92,25.94,0.019999999999999574,0.07716049382715884,1,NO,2026-06-05 15:42:47,0.998,10,9.98,5bcd680f-136b-487e-981c-6097131ce303,True,2026-06-05 15:44:58,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,131,WIN,False,,,,NO
16,2026-06-05,2026-06-05 15:46:46,2026-06-05 15:59:56,KXETH15M-26JUN051600-00,25.96,25.98,0.019999999999999574,0.07704160246532964,1,YES,2026-06-05 15:58:10,0.998,10,9.98,359a02aa-aec9-4a62-a93f-3c78948fea82,True,2026-06-05 15:59:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,106,WIN,False,,,,YES
17,2026-06-05,2026-06-05 16:01:14,2026-06-05 16:14:56,KXETH15M-26JUN051615-15,25.98,25.990000000000002,0.010000000000001563,0.038491147036187695,1,YES,2026-06-05 16:14:03,0.998,5,4.99,0aa4bce3-3e18-4200-95ea-ba6b49691691,True,2026-06-05 16:14:56,1.0,5,5.0,,SETTLEMENT,0.010000000000000009,0.20040080160320656,53,WIN,False,,,,YES
18,2026-06-05,2026-06-05 16:16:08,2026-06-05 16:29:57,KXETH15M-26JUN051630-30,26.01,26.03,0.019999999999999574,0.07689350249903719,1,YES,2026-06-05 16:27:53,0.998,10,9.98,49f5cccd-301d-478f-b017-030386e8cc86,True,2026-06-05 16:29:57,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,124,WIN,False,,,,YES
19,2026-06-05,2026-06-05 16:31:14,2026-06-05 16:44:57,KXETH15M-26JUN051645-45,26.07,26.09,0.019999999999999574,0.07671653241273331,1,YES,2026-06-05 16:44:07,0.998,10,9.98,9ee41753-3434-4569-9cd5-367bc65ddcb2,True,2026-06-05 16:44:57,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,50,WIN,False,,,,YES
20,2026-06-05,2026-06-05 16:46:13,2026-06-05 16:59:55,KXETH15M-26JUN051700-00,26.11,26.13,0.019999999999999574,0.0765990042129436,1,YES,2026-06-05 16:58:02,0.998,10,9.98,e8d91283-06de-4df3-b541-93f4f63d4d15,True,2026-06-05 16:59:55,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,113,WIN,False,,,,YES
21,2026-06-05,2026-06-05 17:01:08,2026-06-05 17:14:56,KXETH15M-26JUN051715-15,26.15,26.189999999999998,0.03999999999999915,0.15296367112810383,1,YES,2026-06-05 17:12:58,0.9960000000000001,10,9.96,8cefc2a5-5b7b-4244-98f6-1df05402e141,True,2026-06-05 17:14:56,1.0,10,10.0,,SETTLEMENT,0.039999999999998925,0.4016064257028005,118,WIN,False,,,,YES
23,2026-06-05,2026-06-05 17:31:02,2026-06-05 17:44:57,KXETH15M-26JUN051745-45,26.23,26.25,0.019999999999999574,0.07624857033930452,1,YES,2026-06-05 17:43:06,0.998,10,9.98,bd3ff02d-aa03-45c8-ba13-45ef2c071e07,True,2026-06-05 17:44:57,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,111,WIN,False,,,,YES
24,2026-06-05,2026-06-05 17:46:13,2026-06-05 17:59:59,KXETH15M-26JUN051800-00,26.26,26.28,0.019999999999999574,0.07616146230007453,1,NO,2026-06-05 17:58:16,0.998,10,9.98,5cd6552a-2fa5-4082-8a26-3480e07056e8,True,2026-06-05 17:59:59,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,103,WIN,False,,,,NO
25,2026-06-05,2026-06-05 18:01:09,2026-06-05 18:14:56,KXETH15M-26JUN051815-15,26.3,26.318,0.018000000000000682,0.06844106463878585,1,NO,2026-06-05 18:12:40,0.9979999999999999,9,8.982,75ce1ace-7abf-4c98-a8c7-d122fdccb7f3,True,2026-06-05 18:14:56,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,136,WIN,False,,,,NO
26,2026-06-05,2026-06-05 18:16:13,2026-06-05 18:29:55,KXETH15M-26JUN051830-30,26.34,26.58,0.23999999999999844,0.9111617312072834,1,NO,2026-06-05 18:29:24,0.976,10,9.76,4633de3a-a07e-4872-b7b4-56cf518c262c,True,2026-06-05 18:29:55,1.0,10,10.0,,SETTLEMENT,0.2400000000000002,2.4590163934426252,31,WIN,False,,,,NO
27,2026-06-05,2026-06-05 18:31:13,2026-06-05 18:44:56,KXETH15M-26JUN051845-45,26.58,26.599999999999998,0.019999999999999574,0.07524454477050255,1,YES,2026-06-05 18:42:59,0.998,10,9.98,939fff96-be81-438f-97ef-4e1bdfa3e3bf,True,2026-06-05 18:44:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,117,WIN,False,,,,YES
28,2026-06-05,2026-06-05 18:46:08,2026-06-05 18:59:58,KXETH15M-26JUN051900-00,26.62,26.64,0.019999999999999574,0.07513148009015617,1,NO,2026-06-05 18:59:31,0.998,10,9.98,4135abb0-231b-4a32-81f6-3285410dc956,True,2026-06-05 18:59:58,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,27,WIN,False,,,,NO
42,2026-06-05,2026-06-05 19:24:26,2026-06-05 19:29:59,KXETH15M-26JUN051930-30,6.7,6.704000000000001,0.004000000000000448,0.059701492537320114,1,NO,2026-06-05 19:27:42,0.998,2,1.996,7c08ff66-0629-4caa-b42c-af2a47e585c1,True,2026-06-05 19:29:59,1.0,2,2.0,,SETTLEMENT,0.0040000000000000036,0.20040080160320656,137,WIN,False,,,,NO
43,2026-06-05,2026-06-05 19:31:08,2026-06-05 19:44:56,KXETH15M-26JUN051945-45,26.71,26.73,0.019999999999999574,0.07487832272556935,1,NO,2026-06-05 19:43:25,0.998,10,9.98,5b8ac6db-79bf-48eb-85c3-bfedef743ad1,True,2026-06-05 19:44:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,91,WIN,False,,,,NO
45,2026-06-05,2026-06-05 20:01:02,2026-06-05 20:14:55,KXETH15M-26JUN052015-15,26.77,26.79,0.019999999999999574,0.0747104968248023,1,YES,2026-06-05 20:13:07,0.998,10,9.98,26f21302-3daf-48ae-b47c-07f1c0ed166a,True,2026-06-05 20:14:55,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,108,WIN,False,,,,YES
46,2026-06-05,2026-06-05 20:16:13,2026-06-05 20:29:56,KXETH15M-26JUN052030-30,26.8,26.82,0.019999999999999574,0.0746268656716402,1,NO,2026-06-05 20:28:05,0.998,10,9.98,31136be4-5e42-4874-9ed0-392df6fc8243,True,2026-06-05 20:29:56,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,111,WIN,False,,,,NO
47,2026-06-05,2026-06-05 20:31:14,2026-06-05 20:44:58,KXETH15M-26JUN052045-45,26.84,26.86,0.019999999999999574,0.0745156482861385,1,NO,2026-06-05 20:43:57,0.998,10,9.98,db9a1114-a2dc-440b-897a-4884f33f0bea,True,2026-06-05 20:44:58,1.0,10,10.0,,SETTLEMENT,0.020000000000000018,0.20040080160320656,61,WIN,False,,,,NO
1,2026-06-05,2026-06-05 21:15:11,2026-06-05 21:29:57,KXETH15M-26JUN052130-30,27.5,27.61,0.10999999999999943,0.3999999999999979,1,YES,2026-06-05 21:28:32,0.9900000000000001,11,10.89,fd6435a5-3274-4f7e-93a8-21e242d97bfe,True,2026-06-05 21:29:57,1.0,11,11.0,,SETTLEMENT,0.10999999999999888,1.0101010101009997,85,WIN,False,,,,YES
3,2026-06-05,2026-06-05 22:01:03,2026-06-05 22:14:59,KXETH15M-26JUN052215-15,27.65,27.671999999999997,0.021999999999998465,0.07956600361663099,1,NO,2026-06-05 22:12:45,0.998,11,10.978,f5e5a9aa-11e6-4f45-8df6-d1416fe65007,True,2026-06-05 22:14:59,1.0,11,11.0,,SETTLEMENT,0.02200000000000002,0.2004008016032066,134,WIN,False,,,,NO
4,2026-06-05,2026-06-05 22:16:14,2026-06-05 22:29:57,KXETH15M-26JUN052230-30,27.7,27.722,0.022000000000002018,0.07942238267148743,1,NO,2026-06-05 22:28:57,0.998,11,10.978,c649ef99-c348-408f-ba9d-fd913216dcf0,True,2026-06-05 22:29:57,1.0,11,11.0,,SETTLEMENT,0.02200000000000002,0.2004008016032066,60,WIN,False,,,,NO
5,2026-06-05,2026-06-05 22:31:09,2026-06-05 22:44:58,KXETH15M-26JUN052245-45,27.74,27.762,0.022000000000002018,0.07930785868782271,1,YES,2026-06-05 22:44:01,0.998,11,10.978,0d41854c-3678-4594-99bf-ab4eb785c229,True,2026-06-05 22:44:58,1.0,11,11.0,,SETTLEMENT,0.02200000000000002,0.2004008016032066,57,WIN,False,,,,YES
3,2026-06-05,2026-06-05 23:31:02,2026-06-05 23:44:55,KXETH15M-26JUN052345-45,22.57,22.588,0.018000000000000682,0.07975188303057458,1,NO,2026-06-05 23:43:22,0.9979999999999999,9,8.982,adec6e69-9782-4df3-97a2-1b2ac335e8d8,True,2026-06-05 23:44:55,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,93,WIN,False,,,,NO
4,2026-06-05,2026-06-05 23:46:08,2026-06-05 23:59:57,KXETH15M-26JUN060000-00,22.61,22.664,0.054000000000002046,0.23883237505529434,1,YES,2026-06-05 23:57:59,0.994,9,8.946,cdbfb59b-67d5-451d-ba72-46760968a57e,True,2026-06-05 23:59:57,1.0,9,9.0,,SETTLEMENT,0.05400000000000005,0.6036217303822944,118,WIN,False,,,,YES
5,2026-06-06,2026-06-06 00:01:10,2026-06-06 00:15:00,KXETH15M-26JUN060015-15,22.66,22.678,0.018000000000000682,0.07943512797882031,1,NO,2026-06-06 00:12:58,0.9979999999999999,9,8.982,7a971352-0ebe-476b-9871-ff2261605a93,True,2026-06-06 00:15:00,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,122,WIN,False,,,,NO
6,2026-06-06,2026-06-06 00:16:14,2026-06-06 00:29:55,KXETH15M-26JUN060030-30,22.69,22.708000000000002,0.018000000000000682,0.07933010136624363,1,NO,2026-06-06 00:28:55,0.9979999999999999,9,8.982,3719a891-b8cf-40ee-94c2-ff4ff246ce54,True,2026-06-06 00:29:55,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,60,WIN,False,,,,NO
7,2026-06-06,2026-06-06 00:31:13,2026-06-06 00:44:58,KXETH15M-26JUN060045-45,22.72,22.738,0.018000000000000682,0.07922535211267906,1,NO,2026-06-06 00:43:12,0.9979999999999999,9,8.982,0396aa95-6a9a-44f2-ad12-0ba166af166c,True,2026-06-06 00:44:58,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,106,WIN,False,,,,NO
8,2026-06-06,2026-06-06 00:46:08,2026-06-06 00:59:58,KXETH15M-26JUN060100-00,22.76,22.805,0.04499999999999815,0.19771528998241716,1,YES,2026-06-06 00:59:23,0.995,9,8.955,74a44388-c36a-41de-8eea-f3ba6e316f49,True,2026-06-06 00:59:58,1.0,9,9.0,,SETTLEMENT,0.04500000000000004,0.5025125628140708,35,WIN,False,,,,YES
9,2026-06-06,2026-06-06 01:01:09,2026-06-06 01:14:58,KXETH15M-26JUN060115-15,22.82,22.847,0.027000000000001023,0.11831726555653385,1,NO,2026-06-06 01:14:17,0.9970000000000001,9,8.973,fa23fa49-8f51-4e30-84f5-cb5c1a646844,True,2026-06-06 01:14:58,1.0,9,9.0,,SETTLEMENT,0.026999999999999025,0.3009027081243622,41,WIN,False,,,,NO
10,2026-06-06,2026-06-06 01:16:08,2026-06-06 01:29:58,KXETH15M-26JUN060130-30,22.86,22.878,0.018000000000000682,0.07874015748031794,1,YES,2026-06-06 01:28:28,0.9979999999999999,9,8.982,9129675b-ad54-4db4-ab8f-7da2cf1c55fe,True,2026-06-06 01:29:58,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,90,WIN,False,,,,YES
11,2026-06-06,2026-06-06 01:31:08,2026-06-06 01:44:55,KXETH15M-26JUN060145-45,22.89,22.908,0.018000000000000682,0.0786369593709073,1,YES,2026-06-06 01:44:02,0.9979999999999999,9,8.982,6f506883-1fc4-4241-aa42-5f6926d29420,True,2026-06-06 01:44:55,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,53,WIN,False,,,,YES
12,2026-06-06,2026-06-06 01:46:08,2026-06-06 01:59:56,KXETH15M-26JUN060200-00,22.91,22.928,0.018000000000000682,0.07856831078132118,1,YES,2026-06-06 01:58:42,0.9979999999999999,9,8.982,85018524-d244-461e-b74f-6ce2b26b8bf6,True,2026-06-06 01:59:56,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,74,WIN,False,,,,YES
13,2026-06-06,2026-06-06 02:01:13,2026-06-06 02:14:56,KXETH15M-26JUN060215-15,22.95,22.968,0.018000000000000682,0.07843137254902259,1,YES,2026-06-06 02:13:23,0.9979999999999999,9,8.982,c1d0192e-d6f8-410b-8379-6ecd209693c6,True,2026-06-06 02:14:56,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,93,WIN,False,,,,YES
15,2026-06-06,2026-06-06 02:31:06,2026-06-06 02:44:55,KXETH15M-26JUN060245-45,23.0,23.018,0.018000000000000682,0.07826086956522035,1,NO,2026-06-06 02:43:12,0.9979999999999999,9,8.982,a23a2dec-843e-459a-b083-f4f8fe60f57a,True,2026-06-06 02:44:55,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,103,WIN,False,,,,NO
16,2026-06-06,2026-06-06 02:46:13,2026-06-06 02:59:59,KXETH15M-26JUN060300-00,23.05,23.068,0.018000000000000682,0.07809110629067541,1,NO,2026-06-06 02:57:41,0.9979999999999999,9,8.982,85dfe532-1321-4d93-9a05-f08026380f90,True,2026-06-06 02:59:59,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,138,WIN,False,,,,NO
17,2026-06-06,2026-06-06 03:01:14,2026-06-06 03:14:56,KXETH15M-26JUN060315-15,23.08,23.086,0.006000000000000227,0.025996533795494922,1,YES,2026-06-06 03:12:52,0.9979999999999999,3,2.9939999999999998,91face7c-5005-4b25-a27e-54d5c2e8da6e,True,2026-06-06 03:14:56,1.0,3,3.0,,SETTLEMENT,0.006000000000000338,0.20040080160321772,124,WIN,False,,,,YES
18,2026-06-06,2026-06-06 03:16:13,2026-06-06 03:29:59,KXETH15M-26JUN060330-30,23.12,23.138,0.018000000000000682,0.07785467128027977,1,NO,2026-06-06 03:27:59,0.9979999999999999,9,8.982,47f08776-9642-45ce-9f18-3517f4222c05,True,2026-06-06 03:29:59,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,120,WIN,False,,,,NO
19,2026-06-06,2026-06-06 03:31:14,2026-06-06 03:44:55,KXETH15M-26JUN060345-45,23.15,23.168,0.018000000000000682,0.07775377969762715,1,YES,2026-06-06 03:42:46,0.9979999999999999,9,8.982,06b5919e-e2e8-480b-b761-36055f019354,True,2026-06-06 03:44:55,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,129,WIN,False,,,,YES
20,2026-06-06,2026-06-06 03:46:14,2026-06-06 03:59:59,KXETH15M-26JUN060400-00,23.19,23.208000000000002,0.018000000000000682,0.07761966364812713,1,NO,2026-06-06 03:59:19,0.9979999999999999,9,8.982,3414251d-adc2-41d4-bf50-f6fa72b95d35,True,2026-06-06 03:59:59,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,40,WIN,False,,,,NO
21,2026-06-06,2026-06-06 04:01:08,2026-06-06 04:14:56,KXETH15M-26JUN060415-15,23.21,23.228,0.018000000000000682,0.07755277897458286,1,YES,2026-06-06 04:13:49,0.9979999999999999,9,8.982,e37d9667-f123-4e88-ac7f-7a43ea237c7b,True,2026-06-06 04:14:56,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,67,WIN,False,,,,YES
22,2026-06-06,2026-06-06 04:16:08,2026-06-06 04:28:54,KXETH15M-26JUN060430-30,23.24,23.222,-0.01799999999999713,-0.07745266781410125,1,YES,2026-06-06 04:28:53,0.9979999999999999,9,8.982,2bce3ed9-3329-4142-b556-8d5f6909119c,True,2026-06-06 04:28:54,0.996,9,8.964,11e5653e-3180-4c98-836f-d11f6d493990,MANUAL_STOP_LOSS,-0.017999999999999017,-0.20040080160319546,1,LOSS,False,,,,
23,2026-06-06,2026-06-06 04:31:02,2026-06-06 04:44:59,KXETH15M-26JUN060445-45,23.24,23.258,0.018000000000000682,0.07745266781411654,1,YES,2026-06-06 04:44:18,0.9979999999999999,9,8.982,a2818e6d-1485-4a8a-a55b-9340834ecc54,True,2026-06-06 04:44:59,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,41,WIN,False,,,,YES
24,2026-06-06,2026-06-06 04:46:08,2026-06-06 04:59:59,KXETH15M-26JUN060500-00,23.27,23.288,0.018000000000000682,0.07735281478298532,1,NO,2026-06-06 04:58:09,0.9979999999999999,9,8.982,621ba5ac-df82-440f-9b0d-55dd8a3786a1,True,2026-06-06 04:59:59,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,110,WIN,False,,,,NO
27,2026-06-06,2026-06-06 05:31:02,2026-06-06 05:44:57,KXETH15M-26JUN060545-45,23.32,23.338,0.018000000000000682,0.07718696397941974,1,NO,2026-06-06 05:42:47,0.9979999999999999,9,8.982,ddbc4c31-c22d-46be-b474-95fb9aa66ebf,True,2026-06-06 05:44:57,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,130,WIN,False,,,,NO
28,2026-06-06,2026-06-06 05:46:14,2026-06-06 05:59:55,KXETH15M-26JUN060600-00,23.36,23.378,0.018000000000000682,0.07705479452055088,1,NO,2026-06-06 05:58:07,0.9979999999999999,9,8.982,db5e1a18-fa58-4ad7-b1f8-c2eacf5596d8,True,2026-06-06 05:59:55,1.0,9,9.0,,SETTLEMENT,0.018000000000001015,0.20040080160321772,108,WIN,False,,,,NO
